gid	code
MSTRG.18040.7	LEPC
MSTRG.18040.8	LEPC
MSTRG.18040.9	LEPC
MSTRG.18077.1	LEPC
MSTRG.18077.2	LEPC
MSTRG.1809.1	LEPC
MSTRG.1810.1	LEPC
MSTRG.18107.6	LEPC
MSTRG.18171.1	LEPC
MSTRG.18187.1	LEPC
MSTRG.18187.2	LEPC
MSTRG.18187.4	LEPC
MSTRG.18187.5	LEPC
MSTRG.18247.1	LEPC
MSTRG.1825.1	LEPC
MSTRG.1825.2	LEPC
MSTRG.1825.3	LEPC
MSTRG.18269.2	LEPC
MSTRG.18269.3	LEPC
MSTRG.18269.4	LEPC
MSTRG.18270.1	LEPC
MSTRG.18277.1	LEPC
MSTRG.18359.1	LEPC
MSTRG.18372.1	LEPC
MSTRG.18417.3	LEPC
MSTRG.18429.1	LEPC
MSTRG.18445.1	LEPC
MSTRG.18464.1	LEPC
MSTRG.18488.1	LEPC
MSTRG.1849.1	LEPC
MSTRG.1849.2	LEPC
MSTRG.18495.1	LEPC
MSTRG.18495.2	LEPC
MSTRG.18495.3	LEPC
MSTRG.1851.1	LEPC
MSTRG.1851.11	LEPC
MSTRG.1851.12	LEPC
MSTRG.1851.14	LEPC
MSTRG.1851.15	LEPC
MSTRG.1851.16	LEPC
MSTRG.1851.17	LEPC
MSTRG.1851.3	LEPC
MSTRG.1851.4	LEPC
MSTRG.1851.5	LEPC
MSTRG.1851.6	LEPC
MSTRG.1852.1	LEPC
MSTRG.1852.10	LEPC
MSTRG.1852.13	LEPC
MSTRG.1852.17	LEPC
MSTRG.1852.18	LEPC
MSTRG.1852.19	LEPC
MSTRG.1852.21	LEPC
MSTRG.1852.22	LEPC
MSTRG.1852.23	LEPC
MSTRG.1852.24	LEPC
MSTRG.1852.25	LEPC
MSTRG.1852.26	LEPC
MSTRG.1852.27	LEPC
MSTRG.1852.3	LEPC
MSTRG.1852.30	LEPC
MSTRG.1852.31	LEPC
MSTRG.1852.32	LEPC
MSTRG.1852.33	LEPC
MSTRG.1852.35	LEPC
MSTRG.1852.38	LEPC
MSTRG.1852.39	LEPC
MSTRG.1852.40	LEPC
MSTRG.1852.41	LEPC
MSTRG.1852.5	LEPC
MSTRG.1852.6	LEPC
MSTRG.1852.7	LEPC
MSTRG.1852.8	LEPC
MSTRG.1852.9	LEPC
MSTRG.1853.1	LEPC
MSTRG.18534.1	LEPC
MSTRG.18544.1	LEPC
MSTRG.18597.1	LEPC
MSTRG.1863.1	LEPC
MSTRG.1863.2	LEPC
MSTRG.1863.3	LEPC
MSTRG.1863.4	LEPC
MSTRG.1863.5	LEPC
MSTRG.1864.1	LEPC
MSTRG.1864.10	LEPC
MSTRG.1864.11	LEPC
MSTRG.1864.2	LEPC
MSTRG.1864.3	LEPC
MSTRG.1864.4	LEPC
MSTRG.1864.5	LEPC
MSTRG.1864.7	LEPC
MSTRG.1864.8	LEPC
MSTRG.1864.9	LEPC
MSTRG.18658.1	LEPC
MSTRG.18659.1	LEPC
MSTRG.18660.1	LEPC
MSTRG.1868.4	LEPC
MSTRG.1868.5	LEPC
MSTRG.1868.6	LEPC
MSTRG.18775.1	LEPC
MSTRG.1880.1	LEPC
MSTRG.18801.1	LEPC
MSTRG.1881.1	LEPC
MSTRG.1881.2	LEPC
MSTRG.1886.1	LEPC
MSTRG.1886.4	LEPC
MSTRG.18863.1	LEPC
MSTRG.1893.1	LEPC
MSTRG.1893.2	LEPC
MSTRG.18930.1	LEPC
MSTRG.18930.2	LEPC
MSTRG.18930.3	LEPC
MSTRG.18930.4	LEPC
MSTRG.1896.1	LEPC
MSTRG.18961.2	LEPC
MSTRG.18961.3	LEPC
MSTRG.18961.4	LEPC
MSTRG.18996.1	LEPC
MSTRG.19019.1	LEPC
MSTRG.19019.2	LEPC
MSTRG.19019.3	LEPC
MSTRG.19019.4	LEPC
MSTRG.19024.1	LEPC
MSTRG.19024.2	LEPC
MSTRG.19024.3	LEPC
MSTRG.19072.1	LEPC
MSTRG.19072.2	LEPC
MSTRG.19074.4	LEPC
MSTRG.19074.5	LEPC
MSTRG.1911.1	LEPC
MSTRG.1912.1	LEPC
MSTRG.1916.1	LEPC
MSTRG.19166.1	LEPC
MSTRG.19196.1	LEPC
MSTRG.19209.1	LEPC
MSTRG.19210.1	LEPC
MSTRG.19211.1	LEPC
MSTRG.19260.1	LEPC
MSTRG.19267.1	LEPC
MSTRG.19286.1	LEPC
MSTRG.19286.2	LEPC
MSTRG.19286.3	LEPC
MSTRG.19288.1	LEPC
MSTRG.19297.1	LEPC
MSTRG.19315.1	LEPC
MSTRG.19332.1	LEPC
MSTRG.19339.12	LEPC
MSTRG.19344.1	LEPC
MSTRG.19352.1	LEPC
MSTRG.19353.1	LEPC
MSTRG.19357.12	LEPC
MSTRG.19357.13	LEPC
MSTRG.19357.14	LEPC
MSTRG.19357.15	LEPC
MSTRG.19359.2	LEPC
MSTRG.19359.3	LEPC
MSTRG.19359.4	LEPC
MSTRG.19362.2	LEPC
MSTRG.19366.1	LEPC
MSTRG.19366.10	LEPC
MSTRG.19366.11	LEPC
MSTRG.19366.14	LEPC
MSTRG.19366.15	LEPC
MSTRG.19366.17	LEPC
MSTRG.19366.18	LEPC
MSTRG.19366.2	LEPC
MSTRG.19366.3	LEPC
MSTRG.19366.4	LEPC
MSTRG.19366.5	LEPC
MSTRG.19366.6	LEPC
MSTRG.19366.7	LEPC
MSTRG.19366.8	LEPC
MSTRG.19366.9	LEPC
MSTRG.1939.1	LEPC
MSTRG.1939.2	LEPC
MSTRG.1946.1	LEPC
MSTRG.1946.2	LEPC
MSTRG.19468.1	LEPC
MSTRG.1948.1	LEPC
MSTRG.1948.2	LEPC
MSTRG.19513.1	LEPC
MSTRG.19515.1	LEPC
MSTRG.19570.10	LEPC
MSTRG.19570.3	LEPC
MSTRG.19570.4	LEPC
MSTRG.19570.5	LEPC
MSTRG.19570.6	LEPC
MSTRG.19570.7	LEPC
MSTRG.19570.8	LEPC
MSTRG.19570.9	LEPC
MSTRG.19571.1	LEPC
MSTRG.19571.2	LEPC
MSTRG.19571.3	LEPC
MSTRG.19571.4	LEPC
MSTRG.19571.5	LEPC
MSTRG.19571.6	LEPC
MSTRG.19578.1	LEPC
MSTRG.19601.2	LEPC
MSTRG.19607.1	LEPC
MSTRG.19610.1	LEPC
MSTRG.19610.2	LEPC
MSTRG.19610.3	LEPC
MSTRG.19610.4	LEPC
MSTRG.19610.5	LEPC
MSTRG.19610.6	LEPC
MSTRG.19618.2	LEPC
MSTRG.19618.5	LEPC
MSTRG.19665.1	LEPC
MSTRG.19670.4	LEPC
MSTRG.19670.5	LEPC
MSTRG.19702.5	LEPC
MSTRG.19702.6	LEPC
MSTRG.19702.7	LEPC
MSTRG.19702.9	LEPC
MSTRG.19718.1	LEPC
MSTRG.19749.2	LEPC
MSTRG.19798.1	LEPC
MSTRG.19800.1	LEPC
MSTRG.19819.1	LEPC
MSTRG.19831.1	LEPC
MSTRG.19846.1	LEPC
MSTRG.19877.1	LEPC
MSTRG.19877.2	LEPC
MSTRG.19878.1	LEPC
MSTRG.19898.1	LEPC
MSTRG.19899.1	LEPC
MSTRG.19918.1	LEPC
MSTRG.19918.2	LEPC
MSTRG.19968.1	LEPC
MSTRG.19968.2	LEPC
MSTRG.19972.1	LEPC
MSTRG.19980.1	LEPC
MSTRG.19989.1	LEPC
MSTRG.19990.1	LEPC
MSTRG.19990.2	LEPC
MSTRG.19996.1	LEPC
MSTRG.19997.1	LEPC
MSTRG.19998.1	LEPC
MSTRG.19999.1	LEPC
MSTRG.20004.2	LEPC
MSTRG.20007.1	LEPC
MSTRG.20007.2	LEPC
MSTRG.20017.1	LEPC
MSTRG.20022.1	LEPC
MSTRG.20031.1	LEPC
MSTRG.20042.1	LEPC
MSTRG.20042.2	LEPC
MSTRG.20044.1	LEPC
MSTRG.20054.1	LEPC
MSTRG.20054.2	LEPC
MSTRG.20054.3	LEPC
MSTRG.20056.1	LEPC
MSTRG.20056.2	LEPC
MSTRG.20056.3	LEPC
MSTRG.20056.4	LEPC
MSTRG.20056.5	LEPC
MSTRG.20056.6	LEPC
MSTRG.20056.7	LEPC
MSTRG.20058.1	LEPC
MSTRG.20067.1	LEPC
MSTRG.20067.10	LEPC
MSTRG.20067.11	LEPC
MSTRG.20067.12	LEPC
MSTRG.20067.13	LEPC
MSTRG.20067.14	LEPC
MSTRG.20067.2	LEPC
MSTRG.20067.3	LEPC
MSTRG.20067.4	LEPC
MSTRG.20067.5	LEPC
MSTRG.20067.6	LEPC
MSTRG.20067.7	LEPC
MSTRG.20067.8	LEPC
MSTRG.20067.9	LEPC
MSTRG.20103.1	LEPC
MSTRG.20118.1	LEPC
MSTRG.20129.12	LEPC
MSTRG.20152.2	LEPC
MSTRG.20154.1	LEPC
MSTRG.20160.1	LEPC
MSTRG.20168.1	LEPC
MSTRG.20197.1	LEPC
MSTRG.20197.2	LEPC
MSTRG.20197.3	LEPC
MSTRG.20202.3	LEPC
MSTRG.20216.1	LEPC
MSTRG.20228.1	LEPC
MSTRG.20247.1	LEPC
MSTRG.20247.2	LEPC
MSTRG.20253.1	LEPC
MSTRG.20348.1	LEPC
MSTRG.20348.2	LEPC
MSTRG.20348.3	LEPC
MSTRG.20348.4	LEPC
MSTRG.20348.5	LEPC
MSTRG.20350.1	LEPC
MSTRG.20372.2	LEPC
MSTRG.20372.3	LEPC
MSTRG.20393.1	LEPC
MSTRG.20400.1	LEPC
MSTRG.20405.1	LEPC
MSTRG.20410.1	LEPC
MSTRG.20411.9	LEPC
MSTRG.20416.1	LEPC
MSTRG.20416.2	LEPC
MSTRG.20416.3	LEPC
MSTRG.20416.4	LEPC
MSTRG.20416.5	LEPC
MSTRG.20416.7	LEPC
MSTRG.20440.1	LEPC
MSTRG.20440.2	LEPC
MSTRG.20440.4	LEPC
MSTRG.20440.5	LEPC
MSTRG.20440.7	LEPC
MSTRG.20441.1	LEPC
MSTRG.20449.1	LEPC
MSTRG.20449.10	LEPC
MSTRG.20449.2	LEPC
MSTRG.20449.3	LEPC
MSTRG.20449.4	LEPC
MSTRG.20449.5	LEPC
MSTRG.20449.6	LEPC
MSTRG.20449.7	LEPC
MSTRG.20449.8	LEPC
MSTRG.20503.1	LEPC
MSTRG.20503.2	LEPC
MSTRG.20503.3	LEPC
MSTRG.20503.5	LEPC
MSTRG.20503.6	LEPC
MSTRG.20539.18	LEPC
MSTRG.20558.1	LEPC
MSTRG.20561.1	LEPC
MSTRG.20563.1	LEPC
MSTRG.20575.1	LEPC
MSTRG.20589.1	LEPC
MSTRG.20609.1	LEPC
MSTRG.20611.1	LEPC
MSTRG.20611.2	LEPC
MSTRG.20631.2	LEPC
MSTRG.20631.3	LEPC
MSTRG.20631.4	LEPC
MSTRG.20636.2	LEPC
MSTRG.20638.1	LEPC
MSTRG.20639.1	LEPC
MSTRG.20639.10	LEPC
MSTRG.20639.11	LEPC
MSTRG.20639.12	LEPC
MSTRG.20639.13	LEPC
MSTRG.20639.14	LEPC
MSTRG.20639.15	LEPC
MSTRG.20639.16	LEPC
MSTRG.20639.17	LEPC
MSTRG.20639.18	LEPC
MSTRG.20639.19	LEPC
MSTRG.20639.2	LEPC
MSTRG.20639.20	LEPC
MSTRG.20639.21	LEPC
MSTRG.20639.22	LEPC
MSTRG.20639.3	LEPC
MSTRG.20639.4	LEPC
MSTRG.20639.5	LEPC
MSTRG.20639.6	LEPC
MSTRG.20639.7	LEPC
MSTRG.20639.8	LEPC
MSTRG.20639.9	LEPC
MSTRG.20641.1	LEPC
MSTRG.20647.9	LEPC
MSTRG.20655.1	LEPC
MSTRG.20655.2	LEPC
MSTRG.20655.4	LEPC
MSTRG.20657.1	LEPC
MSTRG.20657.2	LEPC
MSTRG.20669.1	LEPC
MSTRG.20697.1	LEPC
MSTRG.20697.2	LEPC
MSTRG.20697.3	LEPC
MSTRG.20697.4	LEPC
MSTRG.20697.5	LEPC
MSTRG.20697.6	LEPC
MSTRG.20697.7	LEPC
MSTRG.20720.1	LEPC
MSTRG.20737.1	LEPC
MSTRG.20742.1	LEPC
MSTRG.20744.2	LEPC
MSTRG.20854.1	LEPC
MSTRG.20949.1	LEPC
MSTRG.20976.1	LEPC
MSTRG.20976.2	LEPC
MSTRG.20976.3	LEPC
MSTRG.20976.4	LEPC
MSTRG.20980.6	LEPC
MSTRG.20980.8	LEPC
MSTRG.20984.1	LEPC
MSTRG.20985.1	LEPC
MSTRG.20985.2	LEPC
MSTRG.20985.3	LEPC
MSTRG.20985.4	LEPC
MSTRG.21032.1	LEPC
MSTRG.21038.4	LEPC
MSTRG.21038.5	LEPC
MSTRG.21038.7	LEPC
MSTRG.21038.8	LEPC
MSTRG.21057.2	LEPC
MSTRG.21065.1	LEPC
MSTRG.21088.1	LEPC
MSTRG.21094.1	LEPC
MSTRG.21101.1	LEPC
MSTRG.21101.3	LEPC
MSTRG.21116.1	LEPC
MSTRG.21142.1	LEPC
MSTRG.21167.3	LEPC
MSTRG.21169.1	LEPC
MSTRG.21170.1	LEPC
MSTRG.21178.1	LEPC
MSTRG.21182.1	LEPC
MSTRG.21187.1	LEPC
MSTRG.21187.2	LEPC
MSTRG.21187.3	LEPC
MSTRG.21199.1	LEPC
MSTRG.21212.2	LEPC
MSTRG.21223.1	LEPC
MSTRG.21234.6	LEPC
MSTRG.21259.1	LEPC
MSTRG.21341.1	LEPC
MSTRG.214.12	LEPC
MSTRG.214.14	LEPC
MSTRG.21407.1	LEPC
MSTRG.21528.1	LEPC
MSTRG.21532.1	LEPC
MSTRG.21532.2	LEPC
MSTRG.21532.3	LEPC
MSTRG.21644.1	LEPC
MSTRG.21675.1	LEPC
MSTRG.2169.1	LEPC
MSTRG.21709.1	LEPC
MSTRG.21928.1	LEPC
MSTRG.21987.1	LEPC
MSTRG.22012.1	LEPC
MSTRG.22012.2	LEPC
MSTRG.22012.3	LEPC
MSTRG.22034.1	LEPC
MSTRG.22077.1	LEPC
MSTRG.22107.1	LEPC
MSTRG.22122.1	LEPC
MSTRG.22125.1	LEPC
MSTRG.22127.1	LEPC
MSTRG.22128.1	LEPC
MSTRG.22129.1	LEPC
MSTRG.22131.1	LEPC
MSTRG.22131.2	LEPC
MSTRG.22131.3	LEPC
MSTRG.22131.4	LEPC
MSTRG.22131.5	LEPC
MSTRG.22132.1	LEPC
MSTRG.22132.2	LEPC
MSTRG.22132.3	LEPC
MSTRG.22132.4	LEPC
MSTRG.22135.2	LEPC
MSTRG.22185.1	LEPC
MSTRG.22239.1	LEPC
MSTRG.22265.1	LEPC
MSTRG.22302.1	LEPC
MSTRG.22302.2	LEPC
MSTRG.22302.3	LEPC
MSTRG.22335.13	LEPC
MSTRG.22339.3	LEPC
MSTRG.22340.1	LEPC
MSTRG.22361.1	LEPC
MSTRG.22365.1	LEPC
MSTRG.22365.2	LEPC
MSTRG.22365.3	LEPC
MSTRG.22366.1	LEPC
MSTRG.22380.1	LEPC
MSTRG.22407.1	LEPC
MSTRG.22459.10	LEPC
MSTRG.22459.2	LEPC
MSTRG.22459.6	LEPC
MSTRG.22459.7	LEPC
MSTRG.22459.8	LEPC
MSTRG.22459.9	LEPC
MSTRG.22509.1	LEPC
MSTRG.22530.3	LEPC
MSTRG.22530.4	LEPC
MSTRG.22530.5	LEPC
MSTRG.22531.1	LEPC
MSTRG.22631.1	LEPC
MSTRG.22637.1	LEPC
MSTRG.22637.2	LEPC
MSTRG.22649.1	LEPC
MSTRG.22649.2	LEPC
MSTRG.22678.1	LEPC
MSTRG.22678.2	LEPC
MSTRG.22690.5	LEPC
MSTRG.22690.6	LEPC
MSTRG.22690.7	LEPC
MSTRG.22705.1	LEPC
MSTRG.22729.1	LEPC
MSTRG.22734.10	LEPC
MSTRG.22734.11	LEPC
MSTRG.22734.12	LEPC
MSTRG.22734.5	LEPC
MSTRG.22734.6	LEPC
MSTRG.22734.7	LEPC
MSTRG.22734.8	LEPC
MSTRG.22734.9	LEPC
MSTRG.2274.1	LEPC
MSTRG.22744.1	LEPC
MSTRG.22778.2	LEPC
MSTRG.22783.1	LEPC
MSTRG.22786.1	LEPC
MSTRG.22786.2	LEPC
MSTRG.22841.1	LEPC
MSTRG.22856.1	LEPC
MSTRG.22882.1	LEPC
MSTRG.22883.1	LEPC
MSTRG.22883.2	LEPC
MSTRG.22884.1	LEPC
MSTRG.22884.2	LEPC
MSTRG.22893.1	LEPC
MSTRG.22893.2	LEPC
MSTRG.22893.3	LEPC
MSTRG.22893.4	LEPC
MSTRG.22910.1	LEPC
MSTRG.2293.1	LEPC
MSTRG.22930.1	LEPC
MSTRG.22965.2	LEPC
MSTRG.23000.1	LEPC
MSTRG.23000.2	LEPC
MSTRG.23000.3	LEPC
MSTRG.23000.4	LEPC
MSTRG.23042.1	LEPC
MSTRG.23044.10	LEPC
MSTRG.23044.12	LEPC
MSTRG.23044.14	LEPC
MSTRG.23044.15	LEPC
MSTRG.23044.17	LEPC
MSTRG.23044.18	LEPC
MSTRG.23044.19	LEPC
MSTRG.23044.5	LEPC
MSTRG.23044.9	LEPC
MSTRG.23047.1	LEPC
MSTRG.23049.11	LEPC
MSTRG.23062.1	LEPC
MSTRG.23072.4	LEPC
MSTRG.23075.2	LEPC
MSTRG.23079.1	LEPC
MSTRG.23082.11	LEPC
MSTRG.23082.12	LEPC
MSTRG.23082.13	LEPC
MSTRG.23082.14	LEPC
MSTRG.23082.15	LEPC
MSTRG.23082.16	LEPC
MSTRG.23082.17	LEPC
MSTRG.23082.18	LEPC
MSTRG.23082.19	LEPC
MSTRG.23082.20	LEPC
MSTRG.23082.8	LEPC
MSTRG.23090.2	LEPC
MSTRG.23091.1	LEPC
MSTRG.23091.2	LEPC
MSTRG.23091.3	LEPC
MSTRG.23093.1	LEPC
MSTRG.23093.2	LEPC
MSTRG.23093.3	LEPC
MSTRG.23094.1	LEPC
MSTRG.23136.1	LEPC
MSTRG.23136.2	LEPC
MSTRG.23136.3	LEPC
MSTRG.23137.19	LEPC
MSTRG.23141.1	LEPC
MSTRG.23151.1	LEPC
MSTRG.23151.2	LEPC
MSTRG.23151.3	LEPC
MSTRG.23151.4	LEPC
MSTRG.23151.5	LEPC
MSTRG.23151.6	LEPC
MSTRG.23151.7	LEPC
MSTRG.23151.8	LEPC
MSTRG.23151.9	LEPC
MSTRG.23163.2	LEPC
MSTRG.23189.1	LEPC
MSTRG.23189.2	LEPC
MSTRG.23199.1	LEPC
MSTRG.23230.1	LEPC
MSTRG.23239.1	LEPC
MSTRG.23245.2	LEPC
MSTRG.23275.1	LEPC
MSTRG.23275.2	LEPC
MSTRG.23275.3	LEPC
MSTRG.23286.2	LEPC
MSTRG.23313.1	LEPC
MSTRG.23313.2	LEPC
MSTRG.23320.1	LEPC
MSTRG.23321.1	LEPC
MSTRG.23394.2	LEPC
MSTRG.23429.1	LEPC
MSTRG.23446.1	LEPC
MSTRG.23448.1	LEPC
MSTRG.23452.1	LEPC
MSTRG.23487.1	LEPC
MSTRG.23488.1	LEPC
MSTRG.23488.3	LEPC
MSTRG.23496.1	LEPC
MSTRG.23500.1	LEPC
MSTRG.23508.1	LEPC
MSTRG.23543.1	LEPC
MSTRG.23543.2	LEPC
MSTRG.23543.3	LEPC
MSTRG.23589.1	LEPC
MSTRG.23606.1	LEPC
MSTRG.2361.5	LEPC
MSTRG.23613.1	LEPC
MSTRG.23636.1	LEPC
MSTRG.23656.1	LEPC
MSTRG.23665.1	LEPC
MSTRG.23673.1	LEPC
MSTRG.23680.1	LEPC
MSTRG.2369.1	LEPC
MSTRG.23705.1	LEPC
MSTRG.23705.2	LEPC
MSTRG.23730.1	LEPC
MSTRG.23786.1	LEPC
MSTRG.23786.2	LEPC
MSTRG.23793.3	LEPC
MSTRG.23793.4	LEPC
MSTRG.23793.5	LEPC
MSTRG.2392.1	LEPC
MSTRG.2392.2	LEPC
MSTRG.2392.3	LEPC
MSTRG.2392.4	LEPC
MSTRG.2392.5	LEPC
MSTRG.23924.1	LEPC
MSTRG.23963.3	LEPC
MSTRG.23972.1	LEPC
MSTRG.23972.2	LEPC
MSTRG.23980.1	LEPC
MSTRG.24018.1	LEPC
MSTRG.24070.1	LEPC
MSTRG.24082.1	LEPC
MSTRG.24082.2	LEPC
MSTRG.24092.1	LEPC
MSTRG.24092.2	LEPC
MSTRG.24092.3	LEPC
MSTRG.24094.1	LEPC
MSTRG.24096.1	LEPC
MSTRG.24096.3	LEPC
MSTRG.24096.4	LEPC
MSTRG.24105.1	LEPC
MSTRG.24110.1	LEPC
MSTRG.24110.2	LEPC
MSTRG.24113.1	LEPC
MSTRG.24132.1	LEPC
MSTRG.24150.1	LEPC
MSTRG.24155.1	LEPC
MSTRG.24191.1	LEPC
MSTRG.24196.1	LEPC
MSTRG.24196.2	LEPC
MSTRG.24196.3	LEPC
MSTRG.24201.1	LEPC
MSTRG.24201.2	LEPC
MSTRG.24201.3	LEPC
MSTRG.24276.1	LEPC
MSTRG.24276.2	LEPC
MSTRG.24365.1	LEPC
MSTRG.24398.1	LEPC
MSTRG.2445.1	LEPC
MSTRG.24534.1	LEPC
MSTRG.24535.1	LEPC
MSTRG.24591.1	LEPC
MSTRG.2461.1	LEPC
MSTRG.24644.1	LEPC
MSTRG.24649.11	LEPC
MSTRG.24649.3	LEPC
MSTRG.24649.6	LEPC
MSTRG.24649.7	LEPC
MSTRG.24649.8	LEPC
MSTRG.24650.1	LEPC
MSTRG.24658.1	LEPC
MSTRG.24659.2	LEPC
MSTRG.2467.2	LEPC
MSTRG.24672.1	LEPC
MSTRG.24677.1	LEPC
MSTRG.24677.2	LEPC
MSTRG.24682.1	LEPC
MSTRG.24684.54	LEPC
MSTRG.24685.1	LEPC
MSTRG.24688.1	LEPC
MSTRG.24692.1	LEPC
MSTRG.24694.1	LEPC
MSTRG.24699.1	LEPC
MSTRG.24721.1	LEPC
MSTRG.24721.2	LEPC
MSTRG.24727.1	LEPC
MSTRG.24734.1	LEPC
MSTRG.24763.1	LEPC
MSTRG.24767.1	LEPC
MSTRG.24776.1	LEPC
MSTRG.24776.3	LEPC
MSTRG.24776.5	LEPC
MSTRG.24776.6	LEPC
MSTRG.24776.8	LEPC
MSTRG.24776.9	LEPC
MSTRG.24784.1	LEPC
MSTRG.24784.2	LEPC
MSTRG.24810.1	LEPC
MSTRG.24826.1	LEPC
MSTRG.2484.1	LEPC
MSTRG.24876.1	LEPC
MSTRG.24876.2	LEPC
MSTRG.24950.1	LEPC
MSTRG.24963.1	LEPC
MSTRG.24963.2	LEPC
MSTRG.24963.3	LEPC
MSTRG.2500.6	LEPC
MSTRG.25008.1	LEPC
MSTRG.25021.1	LEPC
MSTRG.25021.2	LEPC
MSTRG.25041.2	LEPC
MSTRG.25052.1	LEPC
MSTRG.25052.2	LEPC
MSTRG.25052.3	LEPC
MSTRG.25054.1	LEPC
MSTRG.25091.1	LEPC
MSTRG.25109.1	LEPC
MSTRG.25111.1	LEPC
MSTRG.25127.1	LEPC
MSTRG.25127.2	LEPC
MSTRG.25127.3	LEPC
MSTRG.25127.4	LEPC
MSTRG.25127.5	LEPC
MSTRG.25127.7	LEPC
MSTRG.25127.8	LEPC
MSTRG.25129.1	LEPC
MSTRG.25129.2	LEPC
MSTRG.25135.3	LEPC
MSTRG.25138.1	LEPC
MSTRG.25158.1	LEPC
MSTRG.25188.1	LEPC
MSTRG.25209.1	LEPC
MSTRG.25209.2	LEPC
MSTRG.25209.3	LEPC
MSTRG.25209.4	LEPC
MSTRG.25257.3	LEPC
MSTRG.25317.1	LEPC
MSTRG.2532.1	LEPC
MSTRG.25327.18	LEPC
MSTRG.25327.19	LEPC
MSTRG.25327.20	LEPC
MSTRG.25327.21	LEPC
MSTRG.2533.1	LEPC
MSTRG.25330.1	LEPC
MSTRG.25335.1	LEPC
MSTRG.25336.1	LEPC
MSTRG.25336.2	LEPC
MSTRG.25336.3	LEPC
MSTRG.25336.4	LEPC
MSTRG.25359.1	LEPC
MSTRG.25362.1	LEPC
MSTRG.25362.10	LEPC
MSTRG.25362.11	LEPC
MSTRG.25362.12	LEPC
MSTRG.25362.13	LEPC
MSTRG.25362.2	LEPC
MSTRG.25362.3	LEPC
MSTRG.25362.4	LEPC
MSTRG.25362.5	LEPC
MSTRG.25362.6	LEPC
MSTRG.25362.7	LEPC
MSTRG.25362.8	LEPC
MSTRG.25362.9	LEPC
MSTRG.25396.1	LEPC
MSTRG.25425.3	LEPC
MSTRG.25425.4	LEPC
MSTRG.25425.5	LEPC
MSTRG.25436.1	LEPC
MSTRG.25436.2	LEPC
MSTRG.25436.3	LEPC
MSTRG.25438.2	LEPC
MSTRG.25489.1	LEPC
MSTRG.25489.2	LEPC
MSTRG.25498.1	LEPC
MSTRG.25533.2	LEPC
MSTRG.25538.1	LEPC
MSTRG.25568.1	LEPC
MSTRG.25568.2	LEPC
MSTRG.25602.12	LEPC
MSTRG.25602.13	LEPC
MSTRG.25602.14	LEPC
MSTRG.25602.15	LEPC
MSTRG.25602.16	LEPC
MSTRG.25622.10	LEPC
MSTRG.25622.4	LEPC
MSTRG.25622.5	LEPC
MSTRG.25622.6	LEPC
MSTRG.25622.9	LEPC
MSTRG.25630.1	LEPC
MSTRG.25686.12	LEPC
MSTRG.25716.1	LEPC
MSTRG.25724.1	LEPC
MSTRG.25726.1	LEPC
MSTRG.25734.1	LEPC
MSTRG.25761.1	LEPC
MSTRG.25776.1	LEPC
MSTRG.2582.1	LEPC
MSTRG.2596.2	LEPC
MSTRG.2596.3	LEPC
MSTRG.2599.1	LEPC
MSTRG.26006.3	LEPC
MSTRG.26017.1	LEPC
MSTRG.26018.1	LEPC
MSTRG.26085.1	LEPC
MSTRG.26086.1	LEPC
MSTRG.26092.1	LEPC
MSTRG.26092.2	LEPC
MSTRG.26101.11	LEPC
MSTRG.26122.1	LEPC
MSTRG.26125.1	LEPC
MSTRG.26156.5	LEPC
MSTRG.26159.1	LEPC
MSTRG.26159.2	LEPC
MSTRG.26162.3	LEPC
MSTRG.26181.2	LEPC
MSTRG.26205.2	LEPC
MSTRG.26216.1	LEPC
MSTRG.26236.1	LEPC
MSTRG.26241.2	LEPC
MSTRG.26241.3	LEPC
MSTRG.26243.1	LEPC
MSTRG.26255.1	LEPC
MSTRG.26255.2	LEPC
MSTRG.26255.3	LEPC
MSTRG.26264.1	LEPC
MSTRG.26264.2	LEPC
MSTRG.26265.2	LEPC
MSTRG.26265.4	LEPC
MSTRG.26270.2	LEPC
MSTRG.26270.3	LEPC
MSTRG.26270.4	LEPC
MSTRG.26298.1	LEPC
MSTRG.26300.1	LEPC
MSTRG.26300.2	LEPC
MSTRG.26300.3	LEPC
MSTRG.26300.4	LEPC
MSTRG.26325.1	LEPC
MSTRG.26336.1	LEPC
MSTRG.26336.10	LEPC
MSTRG.26336.11	LEPC
MSTRG.26336.12	LEPC
MSTRG.26336.2	LEPC
MSTRG.26336.3	LEPC
MSTRG.26336.5	LEPC
MSTRG.26336.6	LEPC
MSTRG.26336.7	LEPC
MSTRG.26336.8	LEPC
MSTRG.26336.9	LEPC
MSTRG.26339.2	LEPC
MSTRG.26339.3	LEPC
MSTRG.26339.4	LEPC
MSTRG.26339.5	LEPC
MSTRG.26339.6	LEPC
MSTRG.26372.1	LEPC
MSTRG.26377.5	LEPC
MSTRG.26377.6	LEPC
MSTRG.26395.1	LEPC
MSTRG.26403.1	LEPC
MSTRG.26403.2	LEPC
MSTRG.26403.3	LEPC
MSTRG.26403.4	LEPC
MSTRG.26447.1	LEPC
MSTRG.26449.2	LEPC
MSTRG.26457.1	LEPC
MSTRG.26457.2	LEPC
MSTRG.26470.1	LEPC
MSTRG.26470.2	LEPC
MSTRG.26479.1	LEPC
MSTRG.2650.1	LEPC
